Data Point,Voltage
39615,3.346
39616,3.346
39617,3.346
39618,3.346
39619,3.346
39620,3.346
39621,3.345
39622,3.345
39623,3.345
39624,3.345
39625,3.345
39626,3.345
39627,3.345
39628,3.345
39629,3.345
39630,3.345
39631,3.345
39632,3.345
39633,3.345
39634,3.345
39635,3.345
39636,3.345
39637,3.345
39638,3.345
39639,3.345
39640,3.345
39641,3.345
39642,3.345
39643,3.345
39644,3.345
39645,3.345
39646,3.345
39647,3.345
39648,3.345
39649,3.345
39650,3.345
39651,3.345
39652,3.345
39653,3.345
39654,3.345
39655,3.345
39656,3.345
39657,3.345
39658,3.345
39659,3.345
39660,3.345
39661,3.345
39662,3.345
39663,3.345
39664,3.345
39665,3.345
39666,3.345
39667,3.345
39668,3.345
39669,3.345
39670,3.345
39671,3.345
39672,3.345
39673,3.345
39674,3.345
39675,3.345
39676,3.345
39677,3.345
39678,3.345
39679,3.345
39680,3.345
39681,3.345
39682,3.345
39683,3.345
39684,3.345
39685,3.345
39686,3.345
39687,3.345
39688,3.345
39689,3.345
39690,3.345
39691,3.345
39692,3.344
39693,3.344
39694,3.344
39695,3.344
39696,3.344
39697,3.344
39698,3.344
39699,3.344
39700,3.344
39701,3.344
39702,3.344
39703,3.344
39704,3.344
39705,3.344
39706,3.344
39707,3.344
39708,3.344
39709,3.344
39710,3.344
39711,3.344
39712,3.344
39713,3.344
39714,3.344
39715,3.344
39716,3.344
39717,3.344
39718,3.344
39719,3.344
39720,3.344
39721,3.344
39722,3.344
39723,3.344
39724,3.344
39725,3.344
39726,3.344
39727,3.344
39728,3.344
39729,3.344
39730,3.343
39731,3.343
39732,3.343
39733,3.343
39734,3.343
39735,3.343
39736,3.343
39737,3.343
39738,3.343
39739,3.343
39740,3.343
39741,3.343
39742,3.343
39743,3.343
39744,3.343
39745,3.343
39746,3.342
39747,3.342
39748,3.342
39749,3.342
39750,3.342
39751,3.342
39752,3.342
39753,3.342
39754,3.342
39755,3.342
39756,3.342
39757,3.342
39758,3.342
39759,3.342
39760,3.342
39761,3.342
39762,3.342
39763,3.341
39764,3.341
39765,3.341
39766,3.341
39767,3.341
39768,3.341
39769,3.341
39770,3.341
39771,3.341
39772,3.341
39773,3.341
39774,3.341
39775,3.341
39776,3.341
39777,3.341
39778,3.341
39779,3.341
39780,3.341
39781,3.341
39782,3.341
39783,3.341
39784,3.341
39785,3.341
39786,3.341
39787,3.341
39788,3.341
39789,3.341
39790,3.341
39791,3.340
39792,3.341
39793,3.341
39794,3.341
39795,3.341
39796,3.341
39797,3.341
39798,3.341
39799,3.340
39800,3.340
39801,3.340
39802,3.340
39803,3.340
39804,3.340
39805,3.340
39806,3.340
39807,3.340
39808,3.340
39809,3.340
39810,3.340
39811,3.340
39812,3.340
39813,3.340
39814,3.340
39815,3.340
39816,3.340
39817,3.340
39818,3.340
39819,3.340
39820,3.340
39821,3.340
39822,3.340
39823,3.340
39824,3.340
39825,3.340
39826,3.340
39827,3.340
39828,3.340
39829,3.340
39830,3.340
39831,3.340
39832,3.340
39833,3.340
39834,3.340
39835,3.340
39836,3.340
39837,3.340
39838,3.340
39839,3.340
39840,3.340
39841,3.340
39842,3.340
39843,3.340
39844,3.340
39845,3.340
39846,3.340
39847,3.340
39848,3.340
39849,3.340
39850,3.340
39851,3.340
39852,3.340
39853,3.340
39854,3.340
39855,3.340
39856,3.340
39857,3.340
39858,3.340
39859,3.340
39860,3.340
39861,3.340
39862,3.340
39863,3.340
39864,3.340
39865,3.340
39866,3.340
39867,3.340
39868,3.340
39869,3.340
39870,3.340
39871,3.340
39872,3.340
39873,3.340
39874,3.340
39875,3.340
39876,3.339
39877,3.339
39878,3.339
39879,3.339
39880,3.339
39881,3.339
39882,3.339
39883,3.339
39884,3.339
39885,3.339
39886,3.339
39887,3.339
39888,3.339
39889,3.339
39890,3.339
39891,3.339
39892,3.339
39893,3.339
39894,3.339
39895,3.339
39896,3.339
39897,3.338
39898,3.338
39899,3.337
39900,3.338
39901,3.338
39902,3.338
39903,3.338
39904,3.338
39905,3.338
39906,3.338
39907,3.338
39908,3.338
39909,3.338
39910,3.338
39911,3.337
39912,3.337
39913,3.337
39914,3.337
39915,3.337
39916,3.337
39917,3.337
39918,3.337
39919,3.337
39920,3.337
39921,3.337
39922,3.337
39923,3.337
39924,3.337
39925,3.337
39926,3.336
39927,3.336
39928,3.337
39929,3.337
39930,3.337
39931,3.337
39932,3.337
39933,3.336
39934,3.336
39935,3.336
39936,3.336
39937,3.336
39938,3.336
39939,3.336
39940,3.336
39941,3.336
39942,3.336
39943,3.336
39944,3.336
39945,3.336
39946,3.336
39947,3.336
39948,3.336
39949,3.336
39950,3.336
39951,3.336
39952,3.336
39953,3.336
39954,3.336
39955,3.336
39956,3.336
39957,3.336
39958,3.336
39959,3.336
39960,3.336
39961,3.336
39962,3.336
39963,3.336
39964,3.336
39965,3.336
39966,3.336
39967,3.336
39968,3.336
39969,3.336
39970,3.336
39971,3.336
39972,3.336
39973,3.336
39974,3.336
39975,3.336
39976,3.336
39977,3.336
39978,3.336
39979,3.336
39980,3.336
39981,3.336
39982,3.336
39983,3.336
39984,3.336
39985,3.336
39986,3.336
39987,3.336
39988,3.336
39989,3.336
39990,3.336
39991,3.336
39992,3.336
39993,3.336
39994,3.336
39995,3.336
39996,3.336
39997,3.336
39998,3.336
39999,3.336
40000,3.336
40001,3.336
40002,3.336
40003,3.336
40004,3.336
40005,3.336
40006,3.336
40007,3.336
40008,3.336
40009,3.335
40010,3.336
40011,3.335
40012,3.336
40013,3.335
40014,3.335
40015,3.335
40016,3.335
40017,3.335
40018,3.335
40019,3.335
40020,3.335
40021,3.335
40022,3.335
40023,3.335
40024,3.335
40025,3.335
40026,3.335
40027,3.335
40028,3.335
40029,3.335
40030,3.335
40031,3.335
40032,3.335
40033,3.335
40034,3.335
40035,3.335
40036,3.335
40037,3.335
40038,3.335
40039,3.335
40040,3.334
40041,3.334
40042,3.334
40043,3.334
40044,3.334
40045,3.334
40046,3.334
40047,3.334
40048,3.334
40049,3.334
40050,3.334
40051,3.334
40052,3.334
40053,3.334
40054,3.333
40055,3.333
40056,3.333
40057,3.333
40058,3.333
40059,3.333
40060,3.333
40061,3.333
40062,3.333
40063,3.333
40064,3.333
40065,3.332
40066,3.332
40067,3.332
40068,3.332
40069,3.332
40070,3.332
40071,3.332
40072,3.332
40073,3.332
40074,3.332
40075,3.332
40076,3.332
40077,3.331
40078,3.331
40079,3.331
40080,3.331
40081,3.331
40082,3.331
40083,3.331
40084,3.331
40085,3.331
40086,3.331
40087,3.331
40088,3.331
40089,3.331
40090,3.331
40091,3.331
40092,3.331
40093,3.331
40094,3.331
40095,3.331
40096,3.331
40097,3.331
40098,3.331
40099,3.331
40100,3.331
40101,3.331
40102,3.331
40103,3.331
40104,3.331
40105,3.331
40106,3.331
40107,3.331
40108,3.331
40109,3.331
40110,3.331
40111,3.331
40112,3.331
40113,3.331
40114,3.331
40115,3.331
40116,3.331
40117,3.331
40118,3.331
40119,3.331
40120,3.331
40121,3.331
40122,3.331
40123,3.331
40124,3.331
40125,3.331
40126,3.331
40127,3.331
40128,3.331
40129,3.331
40130,3.331
40131,3.331
40132,3.331
40133,3.330
40134,3.330
40135,3.330
40136,3.330
40137,3.330
40138,3.330
40139,3.330
40140,3.330
40141,3.330
40142,3.330
40143,3.330
40144,3.330
40145,3.330
40146,3.330
40147,3.330
40148,3.330
40149,3.330
40150,3.330
40151,3.330
40152,3.330
40153,3.330
40154,3.330
40155,3.330
40156,3.330
40157,3.330
40158,3.330
40159,3.330
40160,3.330
40161,3.330
40162,3.330
40163,3.330
40164,3.330
40165,3.330
40166,3.330
40167,3.330
40168,3.330
40169,3.330
40170,3.330
40171,3.330
40172,3.330
40173,3.330
40174,3.330
40175,3.330
40176,3.330
40177,3.330
40178,3.330
40179,3.330
40180,3.330
40181,3.330
40182,3.330
40183,3.330
40184,3.330
40185,3.330
40186,3.330
40187,3.329
40188,3.329
40189,3.329
40190,3.329
40191,3.329
40192,3.329
40193,3.329
40194,3.329
40195,3.329
40196,3.329
40197,3.328
40198,3.328
40199,3.329
40200,3.329
40201,3.329
40202,3.329
40203,3.329
40204,3.328
40205,3.328
40206,3.328
40207,3.328
40208,3.328
40209,3.328
40210,3.328
40211,3.328
40212,3.328
40213,3.327
40214,3.327
40215,3.327
40216,3.327
40217,3.327
40218,3.327
40219,3.327
40220,3.327
40221,3.327
40222,3.327
40223,3.327
40224,3.326
40225,3.327
40226,3.326
40227,3.326
40228,3.326
40229,3.326
40230,3.326
40231,3.326
40232,3.326
40233,3.326
40234,3.326
40235,3.326
40236,3.326
40237,3.326
40238,3.326
40239,3.326
40240,3.326
40241,3.326
40242,3.326
40243,3.326
40244,3.326
40245,3.326
40246,3.326
40247,3.326
40248,3.326
40249,3.326
40250,3.326
40251,3.326
40252,3.326
40253,3.326
40254,3.326
40255,3.326
40256,3.326
40257,3.326
40258,3.326
40259,3.326
40260,3.326
40261,3.326
40262,3.326
40263,3.326
40264,3.325
40265,3.325
40266,3.325
40267,3.325
40268,3.325
40269,3.325
40270,3.325
40271,3.325
40272,3.325
40273,3.325
40274,3.325
40275,3.325
40276,3.325
40277,3.325
40278,3.325
40279,3.325
40280,3.325
40281,3.325
40282,3.325
40283,3.325
40284,3.325
40285,3.325
40286,3.325
40287,3.325
40288,3.325
40289,3.325
40290,3.325
40291,3.325
40292,3.325
40293,3.325
40294,3.325
40295,3.325
40296,3.325
40297,3.325
40298,3.325
40299,3.325
40300,3.325
40301,3.325
40302,3.325
40303,3.325
40304,3.325
40305,3.325
40306,3.325
40307,3.325
40308,3.325
40309,3.325
40310,3.325
40311,3.325
40312,3.325
40313,3.325
40314,3.325
40315,3.325
40316,3.325
40317,3.325
40318,3.325
40319,3.325
40320,3.325
40321,3.325
40322,3.324
40323,3.324
40324,3.325
40325,3.325
40326,3.324
40327,3.324
40328,3.324
40329,3.324
40330,3.324
40331,3.324
40332,3.324
40333,3.324
40334,3.324
40335,3.324
40336,3.324
40337,3.324
40338,3.324
40339,3.324
40340,3.324
40341,3.324
40342,3.324
40343,3.324
40344,3.324
40345,3.324
40346,3.323
40347,3.324
40348,3.324
40349,3.324
40350,3.323
40351,3.323
40352,3.323
40353,3.323
40354,3.323
40355,3.323
40356,3.323
40357,3.323
40358,3.323
40359,3.323
40360,3.323
40361,3.323
40362,3.322
40363,3.323
40364,3.322
40365,3.322
40366,3.322
40367,3.322
40368,3.322
40369,3.322
40370,3.322
40371,3.322
40372,3.322
40373,3.322
40374,3.322
40375,3.322
40376,3.322
40377,3.322
40378,3.322
40379,3.322
40380,3.322
40381,3.321
40382,3.321
40383,3.321
40384,3.321
40385,3.321
40386,3.321
40387,3.321
40388,3.321
40389,3.321
40390,3.321
40391,3.321
40392,3.321
40393,3.321
40394,3.321
40395,3.321
40396,3.321
40397,3.321
40398,3.321
40399,3.321
40400,3.321
40401,3.321
40402,3.321
40403,3.321
40404,3.321
40405,3.321
40406,3.321
40407,3.321
40408,3.321
40409,3.321
40410,3.321
40411,3.321
40412,3.321
40413,3.321
40414,3.321
40415,3.321
40416,3.321
40417,3.321
40418,3.321
40419,3.321
40420,3.321
40421,3.321
40422,3.321
40423,3.321
40424,3.321
40425,3.321
40426,3.321
40427,3.321
40428,3.321
40429,3.321
40430,3.321
40431,3.321
40432,3.321
40433,3.321
40434,3.321
40435,3.321
40436,3.321
40437,3.321
40438,3.321
40439,3.321
40440,3.321
40441,3.321
40442,3.321
40443,3.321
40444,3.321
40445,3.321
40446,3.321
40447,3.321
40448,3.321
40449,3.321
40450,3.320
40451,3.321
40452,3.321
40453,3.320
40454,3.320
40455,3.320
40456,3.320
40457,3.320
40458,3.320
40459,3.320
40460,3.320
40461,3.320
40462,3.320
40463,3.320
40464,3.320
40465,3.320
40466,3.320
40467,3.320
40468,3.320
40469,3.320
40470,3.320
40471,3.320
40472,3.320
40473,3.320
40474,3.320
40475,3.320
40476,3.320
40477,3.320
40478,3.320
40479,3.320
40480,3.320
40481,3.320
40482,3.320
40483,3.320
40484,3.320
40485,3.320
40486,3.320
40487,3.320
40488,3.320
40489,3.319
40490,3.319
40491,3.320
40492,3.319
40493,3.319
40494,3.319
40495,3.319
40496,3.319
40497,3.319
40498,3.319
40499,3.319
40500,3.319
40501,3.319
40502,3.319
40503,3.319
40504,3.319
40505,3.319
40506,3.319
40507,3.319
40508,3.318
40509,3.318
40510,3.318
40511,3.318
40512,3.318
40513,3.318
40514,3.318
40515,3.318
40516,3.318
40517,3.318
40518,3.318
40519,3.318
40520,3.318
40521,3.317
40522,3.317
40523,3.317
40524,3.317
40525,3.317
40526,3.317
40527,3.317
40528,3.317
40529,3.317
40530,3.317
40531,3.317
40532,3.317
40533,3.317
40534,3.317
40535,3.317
40536,3.317
40537,3.317
40538,3.317
40539,3.317
40540,3.317
40541,3.317
40542,3.317
40543,3.317
40544,3.317
40545,3.317
40546,3.317
40547,3.317
40548,3.317
40549,3.317
40550,3.317
40551,3.317
40552,3.317
40553,3.317
40554,3.317
40555,3.317
40556,3.317
40557,3.317
40558,3.316
40559,3.316
40560,3.316
40561,3.316
40562,3.316
40563,3.316
40564,3.316
40565,3.316
40566,3.316
40567,3.316
40568,3.316
40569,3.316
40570,3.316
40571,3.316
40572,3.316
40573,3.316
40574,3.316
40575,3.316
40576,3.316
40577,3.316
40578,3.316
40579,3.316
40580,3.316
40581,3.316
40582,3.316
40583,3.316
40584,3.316
40585,3.316
40586,3.316
40587,3.316
40588,3.316
40589,3.316
40590,3.316
40591,3.316
40592,3.316
40593,3.316
40594,3.316
40595,3.316
40596,3.316
40597,3.316
40598,3.316
40599,3.316
40600,3.316
40601,3.316
40602,3.316
40603,3.316
40604,3.316
40605,3.316
40606,3.316
40607,3.316
40608,3.316
40609,3.316
40610,3.316
40611,3.316
40612,3.316
40613,3.316
40614,3.316
40615,3.316
40616,3.316
40617,3.315
40618,3.315
40619,3.315
40620,3.316
40621,3.316
40622,3.315
40623,3.315
40624,3.315
40625,3.315
40626,3.315
40627,3.315
40628,3.315
40629,3.315
40630,3.315
40631,3.315
40632,3.315
40633,3.315
40634,3.315
40635,3.315
40636,3.315
40637,3.315
40638,3.315
40639,3.314
40640,3.314
40641,3.314
40642,3.314
40643,3.314
40644,3.314
40645,3.314
40646,3.314
40647,3.314
40648,3.314
40649,3.314
40650,3.314
40651,3.314
40652,3.313
40653,3.313
40654,3.313
40655,3.313
40656,3.313
40657,3.313
40658,3.313
40659,3.313
40660,3.313
40661,3.313
40662,3.313
40663,3.312
40664,3.312
40665,3.312
40666,3.312
40667,3.312
40668,3.312
40669,3.312
40670,3.312
40671,3.312
40672,3.312
40673,3.312
40674,3.312
40675,3.312
40676,3.312
40677,3.312
40678,3.312
40679,3.312
40680,3.312
40681,3.312
40682,3.311
40683,3.312
40684,3.312
40685,3.311
40686,3.311
40687,3.311
40688,3.311
40689,3.311
40690,3.311
40691,3.311
40692,3.311
40693,3.311
40694,3.311
40695,3.311
40696,3.311
40697,3.311
40698,3.311
40699,3.311
40700,3.311
40701,3.311
40702,3.311
40703,3.311
40704,3.311
40705,3.311
40706,3.311
40707,3.311
40708,3.311
40709,3.311
40710,3.311
40711,3.311
40712,3.311
40713,3.311
40714,3.311
40715,3.311
40716,3.311
40717,3.311
40718,3.311
40719,3.311
40720,3.311
40721,3.311
40722,3.311
40723,3.311
40724,3.311
40725,3.311
40726,3.311
40727,3.311
40728,3.311
40729,3.311
40730,3.311
40731,3.311
40732,3.311
40733,3.311
40734,3.311
40735,3.311
40736,3.311
40737,3.311
40738,3.311
40739,3.311
40740,3.311
40741,3.311
40742,3.311
40743,3.311
40744,3.311
40745,3.311
40746,3.311
40747,3.311
40748,3.311
40749,3.311
40750,3.311
40751,3.311
40752,3.311
40753,3.311
40754,3.311
40755,3.311
40756,3.311
40757,3.311
40758,3.311
40759,3.311
40760,3.310
40761,3.311
40762,3.311
40763,3.310
40764,3.310
40765,3.310
40766,3.310
40767,3.310
40768,3.310
40769,3.310
40770,3.310
40771,3.310
40772,3.310
40773,3.310
40774,3.310
40775,3.310
40776,3.310
40777,3.310
40778,3.310
40779,3.310
40780,3.310
40781,3.310
40782,3.310
40783,3.309
40784,3.309
40785,3.309
40786,3.309
40787,3.309
40788,3.309
40789,3.309
40790,3.309
40791,3.309
40792,3.309
40793,3.309
40794,3.309
40795,3.309
40796,3.308
40797,3.308
40798,3.308
40799,3.308
40800,3.308
40801,3.308
40802,3.308
40803,3.308
40804,3.307
40805,3.308
40806,3.308
40807,3.307
40808,3.307
40809,3.307
40810,3.307
40811,3.307
40812,3.307
40813,3.307
40814,3.307
40815,3.307
40816,3.307
40817,3.307
40818,3.307
40819,3.307
40820,3.307
40821,3.307
40822,3.306
40823,3.306
40824,3.306
40825,3.306
40826,3.306
40827,3.306
40828,3.306
40829,3.306
40830,3.306
40831,3.306
40832,3.306
40833,3.306
40834,3.306
40835,3.306
40836,3.306
40837,3.306
40838,3.306
40839,3.306
40840,3.306
40841,3.306
40842,3.306
40843,3.306
40844,3.306
40845,3.306
40846,3.306
40847,3.306
40848,3.306
40849,3.306
40850,3.306
40851,3.306
40852,3.306
40853,3.306
40854,3.306
40855,3.306
40856,3.306
40857,3.306
40858,3.306
40859,3.306
40860,3.306
40861,3.306
40862,3.306
40863,3.306
40864,3.306
40865,3.306
40866,3.306
40867,3.306
40868,3.306
40869,3.306
40870,3.306
40871,3.306
40872,3.306
40873,3.306
40874,3.306
40875,3.306
40876,3.306
40877,3.306
40878,3.306
40879,3.306
40880,3.306
40881,3.306
40882,3.306
40883,3.305
40884,3.306
40885,3.305
40886,3.305
40887,3.305
40888,3.305
40889,3.305
40890,3.305
40891,3.305
40892,3.305
40893,3.305
40894,3.305
40895,3.305
40896,3.305
40897,3.305
40898,3.305
40899,3.305
40900,3.305
40901,3.305
40902,3.305
40903,3.305
40904,3.305
40905,3.305
40906,3.305
40907,3.305
40908,3.305
40909,3.305
40910,3.305
40911,3.305
40912,3.305
40913,3.305
40914,3.305
40915,3.305
40916,3.305
40917,3.305
40918,3.304
40919,3.304
40920,3.304
40921,3.304
40922,3.304
40923,3.304
40924,3.304
40925,3.304
40926,3.304
40927,3.304
40928,3.304
40929,3.304
40930,3.304
40931,3.304
40932,3.304
40933,3.303
40934,3.303
40935,3.303
40936,3.303
40937,3.303
40938,3.303
40939,3.303
40940,3.303
40941,3.303
40942,3.303
40943,3.302
40944,3.302
40945,3.302
40946,3.303
40947,3.302
40948,3.302
40949,3.302
40950,3.302
40951,3.302
40952,3.302
40953,3.302
40954,3.302
40955,3.302
40956,3.302
40957,3.302
40958,3.302
40959,3.302
40960,3.302
40961,3.302
40962,3.302
40963,3.302
40964,3.302
40965,3.302
40966,3.302
40967,3.302
40968,3.302
40969,3.302
40970,3.302
40971,3.302
40972,3.302
40973,3.301
40974,3.302
40975,3.301
40976,3.301
40977,3.301
40978,3.301
40979,3.301
40980,3.301
40981,3.301
40982,3.301
40983,3.301
40984,3.301
40985,3.301
40986,3.301
40987,3.301
40988,3.301
40989,3.301
40990,3.301
40991,3.301
40992,3.301
40993,3.301
40994,3.301
40995,3.301
40996,3.301
40997,3.301
40998,3.301
40999,3.301
41000,3.301
41001,3.301
41002,3.301
41003,3.301
41004,3.301
41005,3.301
41006,3.301
41007,3.301
41008,3.301
41009,3.301
41010,3.301
41011,3.301
41012,3.301
41013,3.301
41014,3.301
41015,3.301
41016,3.301
41017,3.301
41018,3.301
41019,3.301
41020,3.301
41021,3.301
41022,3.301
41023,3.301
41024,3.301
41025,3.301
41026,3.301
41027,3.301
41028,3.301
41029,3.301
41030,3.301
41031,3.301
41032,3.301
41033,3.301
41034,3.301
41035,3.301
41036,3.301
41037,3.301
41038,3.301
41039,3.301
41040,3.301
41041,3.300
41042,3.301
41043,3.301
41044,3.301
41045,3.301
41046,3.301
41047,3.301
41048,3.300
41049,3.300
41050,3.300
41051,3.300
41052,3.300
41053,3.300
41054,3.300
41055,3.300
41056,3.300
41057,3.300
41058,3.300
41059,3.300
41060,3.300
41061,3.300
41062,3.300
41063,3.300
41064,3.300
41065,3.300
41066,3.299
41067,3.300
41068,3.299
41069,3.299
41070,3.299
41071,3.299
41072,3.299
41073,3.299
41074,3.299
41075,3.299
41076,3.299
41077,3.299
41078,3.299
41079,3.299
41080,3.299
41081,3.298
41082,3.298
41083,3.298
41084,3.298
41085,3.298
41086,3.298
41087,3.298
41088,3.298
41089,3.298
41090,3.298
41091,3.298
41092,3.298
41093,3.298
41094,3.298
41095,3.297
41096,3.298
41097,3.298
41098,3.297
41099,3.297
41100,3.297
41101,3.297
41102,3.297
41103,3.297
41104,3.297
41105,3.297
41106,3.297
41107,3.297
41108,3.297
41109,3.297
41110,3.297
41111,3.297
41112,3.297
41113,3.297
41114,3.297
41115,3.297
41116,3.297
41117,3.297
41118,3.297
41119,3.297
41120,3.297
41121,3.297
41122,3.297
41123,3.297
41124,3.297
41125,3.297
41126,3.297
41127,3.297
41128,3.297
41129,3.297
41130,3.297
41131,3.297
41132,3.297
41133,3.297
41134,3.297
41135,3.297
41136,3.297
41137,3.297
41138,3.297
41139,3.297
41140,3.297
41141,3.297
41142,3.297
41143,3.297
41144,3.297
41145,3.297
41146,3.297
41147,3.297
41148,3.297
41149,3.297
41150,3.297
41151,3.297
41152,3.297
41153,3.297
41154,3.297
41155,3.297
41156,3.297
41157,3.297
41158,3.297
41159,3.297
41160,3.297
41161,3.297
41162,3.297
41163,3.297
41164,3.297
41165,3.297
41166,3.296
41167,3.296
41168,3.296
41169,3.296
41170,3.296
41171,3.296
41172,3.296
41173,3.296
41174,3.296
41175,3.296
41176,3.296
41177,3.296
41178,3.296
41179,3.296
41180,3.296
41181,3.296
41182,3.296
41183,3.296
41184,3.296
41185,3.296
41186,3.296
41187,3.296
41188,3.296
41189,3.296
41190,3.296
41191,3.296
41192,3.295
41193,3.295
41194,3.296
41195,3.295
41196,3.295
41197,3.295
41198,3.295
41199,3.295
41200,3.295
41201,3.295
41202,3.295
41203,3.295
41204,3.295
41205,3.294
41206,3.294
41207,3.295
41208,3.294
41209,3.294
41210,3.294
41211,3.294
41212,3.294
41213,3.294
41214,3.294
41215,3.294
41216,3.294
41217,3.294
41218,3.293
41219,3.293
41220,3.293
41221,3.293
41222,3.293
41223,3.293
41224,3.293
41225,3.293
41226,3.293
41227,3.293
41228,3.293
41229,3.293
41230,3.292
41231,3.292
41232,3.292
41233,3.292
41234,3.292
41235,3.292
41236,3.292
41237,3.292
41238,3.292
41239,3.292
41240,3.292
41241,3.292
41242,3.292
41243,3.292
41244,3.292
41245,3.292
41246,3.292
41247,3.292
41248,3.292
41249,3.292
41250,3.292
41251,3.292
41252,3.292
41253,3.292
41254,3.292
41255,3.292
41256,3.292
41257,3.292
41258,3.292
41259,3.292
41260,3.292
41261,3.292
41262,3.292
41263,3.292
41264,3.292
41265,3.292
41266,3.292
41267,3.292
41268,3.292
41269,3.292
41270,3.292
41271,3.292
41272,3.292
41273,3.292
41274,3.292
41275,3.292
41276,3.292
41277,3.292
41278,3.291
41279,3.291
41280,3.291
41281,3.291
41282,3.291
41283,3.291
41284,3.291
41285,3.291
41286,3.291
41287,3.291
41288,3.291
41289,3.291
41290,3.291
41291,3.291
41292,3.291
41293,3.291
41294,3.291
41295,3.291
41296,3.291
41297,3.291
41298,3.291
41299,3.291
41300,3.291
41301,3.291
41302,3.291
41303,3.291
41304,3.291
41305,3.291
41306,3.291
41307,3.291
41308,3.291
41309,3.291
41310,3.291
41311,3.291
41312,3.291
41313,3.291
41314,3.291
41315,3.291
41316,3.291
41317,3.291
41318,3.291
41319,3.291
41320,3.291
41321,3.291
41322,3.291
41323,3.291
41324,3.291
41325,3.291
41326,3.291
41327,3.291
41328,3.291
41329,3.291
41330,3.291
41331,3.290
41332,3.290
41333,3.290
41334,3.290
41335,3.290
41336,3.290
41337,3.290
41338,3.290
41339,3.290
41340,3.290
41341,3.290
41342,3.290
41343,3.290
41344,3.290
41345,3.289
41346,3.289
41347,3.289
41348,3.289
41349,3.289
41350,3.289
41351,3.288
41352,3.289
41353,3.289
41354,3.288
41355,3.288
41356,3.288
41357,3.288
41358,3.288
41359,3.288
41360,3.288
41361,3.288
41362,3.288
41363,3.287
41364,3.288
41365,3.287
41366,3.287
41367,3.287
41368,3.287
41369,3.287
41370,3.287
41371,3.287
41372,3.287
41373,3.287
41374,3.287
41375,3.287
41376,3.287
41377,3.287
41378,3.287
41379,3.287
41380,3.287
41381,3.287
41382,3.287
41383,3.287
41384,3.287
41385,3.287
41386,3.287
41387,3.287
41388,3.287
41389,3.287
41390,3.287
41391,3.287
41392,3.287
41393,3.287
41394,3.287
41395,3.287
41396,3.286
41397,3.286
41398,3.287
41399,3.286
41400,3.286
41401,3.286
41402,3.286
41403,3.286
41404,3.286
41405,3.286
41406,3.286
41407,3.286
41408,3.286
41409,3.286
41410,3.286
41411,3.286
41412,3.286
41413,3.286
41414,3.286
41415,3.286
41416,3.286
41417,3.286
41418,3.286
41419,3.286
41420,3.286
41421,3.286
41422,3.286
41423,3.286
41424,3.286
41425,3.286
41426,3.286
41427,3.286
41428,3.286
41429,3.286
41430,3.286
41431,3.286
41432,3.286
41433,3.286
41434,3.286
41435,3.286
41436,3.286
41437,3.286
41438,3.286
41439,3.286
41440,3.286
41441,3.286
41442,3.286
41443,3.286
41444,3.286
41445,3.286
41446,3.286
41447,3.286
41448,3.286
41449,3.286
41450,3.286
41451,3.286
41452,3.286
41453,3.286
41454,3.286
41455,3.285
41456,3.285
41457,3.285
41458,3.285
41459,3.285
41460,3.285
41461,3.285
41462,3.285
41463,3.285
41464,3.285
41465,3.285
41466,3.285
41467,3.285
41468,3.285
41469,3.285
41470,3.285
41471,3.285
41472,3.285
41473,3.285
41474,3.285
41475,3.285
41476,3.284
41477,3.284
41478,3.284
41479,3.284
41480,3.284
41481,3.284
41482,3.284
41483,3.284
41484,3.284
41485,3.284
41486,3.284
41487,3.284
41488,3.284
41489,3.283
41490,3.283
41491,3.283
41492,3.283
41493,3.283
41494,3.283
41495,3.283
41496,3.283
41497,3.283
41498,3.283
41499,3.283
41500,3.283
41501,3.283
41502,3.283
41503,3.283
41504,3.282
41505,3.282
41506,3.282
41507,3.282
41508,3.282
41509,3.282
41510,3.282
41511,3.282
41512,3.282
41513,3.282
41514,3.282
41515,3.282
41516,3.282
41517,3.282
41518,3.282
41519,3.282
41520,3.282
41521,3.282
41522,3.282
41523,3.282
41524,3.282
41525,3.282
41526,3.282
41527,3.282
41528,3.282
41529,3.282
41530,3.282
41531,3.282
41532,3.282
41533,3.282
41534,3.282
41535,3.282
41536,3.282
41537,3.282
41538,3.282
41539,3.282
41540,3.282
41541,3.282
41542,3.282
41543,3.282
41544,3.282
41545,3.282
41546,3.282
41547,3.282
41548,3.282
41549,3.282
41550,3.282
41551,3.282
41552,3.282
41553,3.282
41554,3.282
41555,3.282
41556,3.282
41557,3.282
41558,3.282
41559,3.282
41560,3.282
41561,3.282
41562,3.282
41563,3.282
41564,3.282
41565,3.282
41566,3.282
41567,3.281
41568,3.281
41569,3.281
41570,3.281
41571,3.281
41572,3.281
41573,3.281
41574,3.281
41575,3.281
41576,3.281
41577,3.281
41578,3.281
41579,3.281
41580,3.281
41581,3.281
41582,3.281
41583,3.281
41584,3.281
41585,3.281
41586,3.281
41587,3.281
41588,3.281
41589,3.281
41590,3.281
41591,3.281
41592,3.281
41593,3.281
41594,3.281
41595,3.281
41596,3.281
41597,3.281
41598,3.281
41599,3.281
41600,3.281
41601,3.281
41602,3.281
41603,3.281
41604,3.281
41605,3.281
41606,3.281
41607,3.281
41608,3.280
41609,3.280
41610,3.280
41611,3.280
41612,3.280
